Composite,LLE_1,LLE_2,LLE_3,LLE_4
FA0.5MA0.5PbBrI2,-0.00340021742091148,0.0011000521861357468,-0.0013190175206813314,-0.020623994820809382
FA0.5MA0.5PbBr2I,-0.0035842778527108315,-0.012990835932841338,-0.01585430945206315,-0.04128346633922487
FA0.5MA0.5PbBr2.5I0.5,-0.0038289061839639083,-0.01940394537652472,-0.02303353370672582,-0.05199344908059964
FA0.5MA0.5PbBr3,-0.003910158016727738,-0.025631100918943037,-0.029900511680715273,-0.062980841098412
FA0.33PbI3,0.01180466046919275,0.006442923552691621,0.010859986255242935,0.02669389917829615
FA0.33PbBr0.5I2.5,0.007531329430448648,0.014197667759194779,0.0043918525364524275,0.028088985641329174
FA0.33PbBrI2,0.00792195296885702,0.003426766990005373,-0.0050545137905919765,-0.0032753023036827798
FA0.33PbBr1.5I1.5,0.005301408895013801,0.0022003528639613426,-0.017691078403629625,-0.017381748285366174
FA0.33PbBr2I,0.0036751547168697644,-0.004275478394089454,-0.026548180742700336,-0.030405491031559474
FA0.33PbBr2.5I0.5,0.0027047351414000603,-0.011160566376114107,-0.03487066427026014,-0.04406496744648299
FA0.33PbBr3,0.002094909568015486,-0.017765974742285445,-0.04298099404605945,-0.05810028360865464
FA0.17MA0.83PbI3,-0.024760136135516794,0.009761224555232054,0.016050601717629405,-0.0006089938031371304
FA0.17MA0.83PbBr0.5I2.5,-0.023060235216168425,0.0023900093556603022,0.008447852297882266,-0.010665688215964711
FA0.17MA0.83PbBrI2,-0.02166835473572241,-0.005363174491147605,0.0011947711793443903,-0.021269916505857626
FA0.17MA0.83PbBr1.5I1.5,-0.020563817466496204,-0.012721287095463893,-0.005823194463626144,-0.031816995113843755
FA0.17MA0.83PbBr2I,-0.019624096141380238,-0.019403615716717715,-0.013090072466035,-0.042219938135912335
FA0.17MA0.83PbBr2.5I0.5,-0.01882853433763888,-0.02575969526581147,-0.020121053285628382,-0.052657930222378586
FA0.17MA0.83PbBr3,-0.01802642863334315,-0.03209347130491062,-0.0270704194776085,-0.06324642829994613
MAPbBr2.5I0.5,-0.026492112874859086,-0.029058549729371802,-0.018565169177167187,-0.053051617169787575
FA0.81MA0.19PbBr0.54I2.46,0.014805473311697686,0.01657859609960792,0.00041000310917307193,-0.0076914209115539894
FA0.82MA0.18PbBr0.53I2.47,0.015372130607554007,0.01700274670465546,0.00043902289511404236,-0.00750824025379629
FA0.83MA0.17PbBr0.52I2.48,0.015912704943959934,0.017360328292541975,0.0005109416562624598,-0.007233234167724274
FA0.84MA0.16PbBr0.51I2.49,0.016454582336140142,0.01770426600668176,0.0005917342345542722,-0.006933894702796928
FA0.84MA0.16PbBr0.50I2.50,0.016496383400899747,0.017835535570038637,0.0007703081632789233,-0.006739631425115182
FA0.85MA0.15PbBr0.50I2.50,0.01699964837124051,0.018043011362320373,0.0006817731714514323,-0.006635386424030376
Cs0.07FA0.77MA0.16PbBr0.50I2.50,0.014730069158652749,0.01564876907311667,-0.00030538485931420135,-0.004739135247001898
Cs0.04FA0.80MA0.16PbBr0.50I2.50,0.015484053917232322,0.016575153926501923,0.0001645320903704316,-0.005596110181857154
Cs0.03FA0.81MA0.16PbBr0.50I2.50,0.015739166285229117,0.016891782378275592,0.00031113014004676836,-0.005872435818501926
FA0.9MA0.1PbBr0.2I2.7,0.022482342667709213,0.02187433030383423,0.0070816523265799115,-0.0035994116932975165
MAPbBrI,-0.03459777097493111,-0.019657435324456574,-0.0029163458499640534,-0.04167243463214629
CsPbBr1.5I1.5,-0.01499953514268914,0.002879637608652103,-0.0660134453375896,0.027859231967724815
Cs0.05FA0.75MA0.2PbBr0.3I2.7,0.013599505642321095,0.01793448697168597,0.004128384601082332,-0.001672105594693178
Cs0.05FA0.80MA0.15PbI3,0.017965736827802663,0.023227964759625568,0.009055673222614751,0.00457124202554934
Cs0.05FA0.80MA0.15PbBr0.25I2.75,0.01682910160427373,0.019630949219847295,0.004662855405939203,-0.0004693794045651856
Cs0.06FA0.84MA0.10PbBr0.41I2.59,0.018429624586792218,0.018365461691008205,0.0009515131765440973,-0.0029674134982186967
Cs0.05FA0.78MA0.12PbBr0.51I2.49,0.01602005531910742,0.01647240309978893,2.8039633452302823e-05,-0.001630736166437944
Cs0.05FAPbI3,0.029246732385928544,0.026403429214711123,0.009105035624703377,0.0035144629322227997
(BIM)0.1MAPbI3.2,-0.034129140286153624,0.005487993143893622,0.01747731513659187,0.0003204444126656996
(ThMA)2MA2Pb3I10,-0.0245652197265545,0.006713376823087955,0.012651682644066848,0.0082803775410459
Cs0.1FA0.83MA0.17PbBr0.51I0.249,0.021510815692290602,-0.003539748476565851,-0.023185792688171655,-0.061813376267911106
Cs0.02FA0.82MA0.16PbBr0.51I0.249,0.02356071339432744,-0.003645097649105804,-0.017891750257907395,-0.06674578826825309
Cs0.06FA0.83MA0.17PbBr0.51I0.249,0.022432728704711476,-0.0036578859267940634,-0.02050366028725666,-0.06428808353613094
Cs0.14FA0.83MA0.17PbBr0.51I0.249,0.020624871598588796,-0.0034241101982485788,-0.025782822489851358,-0.05945666079465698
Cs0.10FA0.75MA0.15PbBr0.45I2.55,0.014715551061691038,0.01566730113413873,-0.00013559388665233978,-0.002764438697390267
Cs0.05FA83MA17PbBr0.51I2.49,0.0558782870960972,-0.027763421068250325,0.01763426785089772,-0.09041732135980673
Cs0.05FA0.7885MA0.1615PbBr0.3I2.7,0.01589624253975797,0.01869459490261127,0.0038634900163486024,-0.001568362474109772
Cs0.2FA0.8PbBr1.05I1.95,0.017221273131129176,0.007306834890816905,-0.013746691933613749,-0.01027606068418629
Cs0.25FA0.75PbBr0.9I2.1,0.01612076539644985,0.00876106258624705,-0.013338387664718116,-0.004805158634818214
Cs0.2FA0.664MA0.336PbBr1.05I1.95,0.003381479106112888,0.004100600268572872,-0.013298219443582799,-0.014404374127111562
MAPbBr0.226I2.774,-0.03465553634322226,0.002983208959446889,0.014200568575573778,-0.005955435124864777
MAPbBr0.237I2.763,-0.034601130831476375,0.002811852136731144,0.01403984627634941,-0.006196535642803852
IA0.05MA0.95PbI3,-0.03457055692514684,0.006544843569639856,0.016886612273842607,-6.045268208725814e-05
CsBi0.01Pb0.99I3,-0.015366972848999481,0.021033513731746164,-0.05042982891639056,0.0662277415139251
CsBi0.025Pb0.975I3,-0.015180925436680585,0.02057650589938373,-0.050284562148387106,0.06619016042072973
CsBi0.05Pb0.95I3,-0.014875370083921141,0.01982573572022126,-0.05007581950068323,0.06616825296953925
Cs0.05FA0.75MA0.15PbBr0.15I2.85,0.015682779373551285,0.020809701719184913,0.006090363506821821,0.0032174246301308355
(pF1PEA)2MA4Pb4I13,-0.030995092606143793,0.0024897993831845067,0.014761917323138533,0.0006851897003579438
(mF1PEA)MA4Pb4I13,-0.033823091052085454,0.004941072478158947,0.017062996692776704,0.00020678951235007223
(oF1PEA)2MA4Pb4I13,-0.03099493395434152,0.002489794023446055,0.014761442758813319,0.0006898800929119802
(PEA)2MA4Pb4I13,-0.027442598382043312,4.884670644603516e-05,0.013146502354682569,0.0030944895092010747
Cs0.01FA0.99PbI3,0.029634888534926858,0.02662995831407216,0.010817911807815217,0.002461486747704566
Cs0.01FA0.94Rb0.05PbI3,0.027849889306770858,0.026179575458900126,0.009875345806624275,0.0038728572513895285
Cs0.03FA0.91Rb0.05PbI3,0.02671174048078068,0.02595768898129873,0.008685191290302938,0.005311930920794553
Cs0.05FA0.9Rb0.05PbI3,0.026120696657923024,0.02580809458710068,0.007698713685829767,0.0061977984283826705
Cs0.1FA0.85Rb0.05PbI3,0.023953518310319225,0.025337549408557605,0.004920729231073407,0.009160524024735137
Cs0.15FA0.8Rb0.05PbI3,0.02178029372473682,0.024901164927771065,0.0021347369548045682,0.012109506036276444
Cs0.05FA0.75MA0.15Rb0.05PbI3,0.016223695147827986,0.022760337043729918,0.008307261888854616,0.005845434819183261
BA2FA3Sn4I13,0.048211589356093584,-0.039895792385476886,0.02603681095892372,0.010736418352341107
(PEA)0.6BA1.4FA3Sn4I13,0.04715603355839969,-0.03815317219193737,0.02638723362921423,0.009816875963254904
(PEA)BAFA3Sn4I13,0.04642168282477587,-0.037052195934756366,0.026650809838036176,0.009248557653380366
(PEA)1.4BA0.6FA3Sn4I13,0.04571796598308946,-0.0359827167355718,0.02683605159466588,0.008700914911992017
(PEA)2FA3Sn4I13,0.0447675588030813,-0.034496027266572055,0.02714633070395852,0.0079390846714286
Cs0.05FA0.79MA0.11Rb0.05PbBr0.39I2.61,0.01687743732586267,0.017953350777256606,0.0016613328376276452,-0.0007872867835223746
Cs0.09MA0.91PbI3,-0.033891081078864085,0.007674980830096041,0.011786467725865217,0.004321921077766509
Cs0.1FA0.7MA0.2PbI3,0.012545140985416633,0.02172135843739809,0.006708892054534189,0.007253945769526831
FA0.2MA0.8PbBr0.15I2.85,-0.022304649065489908,0.00821372752309168,0.01355142637071706,-0.0034346740273059058
FA0.2MA0.8PbBr0.3I2.7,-0.021884243959196147,0.0060735379823891895,0.011131617640920365,-0.006337959536173721
FA0.2MA0.8PbBr0.45I2.55,-0.02139917278927009,0.0038060228716848073,0.008894463344331933,-0.009444508849193463
Cs0.05FA0.80MA0.15PbBr0.43I2.57,0.016056393889648135,0.01740879645711052,0.001129633752326704,-0.003967426117034756
FA0.38MA0.62PbI3,-0.01089892020428008,0.014028007085804902,0.014545134840976543,0.00017844331146653588
FA0.45MA0.55PbI3,-0.006285869870460347,0.015457912678964087,0.014066784709724002,0.0004495482799924812
FA0.55MA0.45PbI3,0.0003044923379574556,0.017535018590780525,0.013383060324172929,0.0008346847289031476
FA0.58MA0.42PbI3,0.002296372437597915,0.018155314638565352,0.013195275782633874,0.0009399666386823195
FA0.33MA0.67PbI3,-0.014194467043871705,0.013012147291286963,0.014878363898499636,-3.4858540708439747e-06
Cs0.04FA0.8MA0.16PbBr0.45I2.55,0.015681546145359302,0.01724029614458345,0.0010380896590721314,-0.004632113439849919
Cs0.05FA0.82MA0.13PbBr0.45I2.55,0.016961964770729646,0.017572599971532862,0.0006054177750270807,-0.00414228381431028
MAPbBr2.25I0.75,-0.02697803500984502,-0.02603178213870303,-0.015150002883383498,-0.04784765867448739
Cs0.02FA0.15PDA0.82PbI3,0.0024602779854395176,0.01005828934172119,0.0011006190670441271,0.02344504203762041
FA0.78MA0.21PbBr0.21I2.79,0.014704020702995474,0.019825541606589857,0.0075647119538565155,-0.0017067483480992813
(PEA)2FA8Sn9I28,0.04975440914679599,-0.03224464371115663,0.029733360316066285,0.005033239837160656
(PMA)2MAPbI3,-0.020172677410815174,-0.009692663639708518,0.010453267535376424,0.005394906570870894
FA0.4MA0.6PbBr0.1I2.9,-0.009523016197279036,0.013059128387545887,0.012739524879411178,-0.0016212601693213536
MAPb0.97Sb0.03I3,-0.03585809212538376,0.005929175946372112,0.017933770537068093,-0.0010972690937980233
MAPb0.95Sb0.05I3,-0.03577070720869771,0.005496179389449321,0.01821641066392593,-0.0009453357097520324
MAPb0.92Sb0.08I3,-0.03563654382289309,0.004848134814504428,0.018627426818081525,-0.0006842717944196856
MAPb0.9Sb0.1I3,-0.03555755967059564,0.0044178890666333615,0.01890919943085579,-0.0005457445028219639
Ca0.05MA0.95PbBr0.15I2.85,-0.0336030676300462,0.004549131388688997,0.014441939481939985,-0.003382376666083229
Ca0.1MA0.9PbBr0.3I2.7,-0.031428144941131456,0.0026672920343100578,0.011460891114518677,-0.005634562302352309
Ca0.2MA0.8PbBr0.6I2.4,-0.027289981351674247,-0.0009602030762372819,0.005511384034300751,-0.01032192972748625
(TEA)2MA3Pb4I14,-0.023771570877692993,0.003390982626244457,0.014143107910575856,0.008297812597594934
Cs0.085FA0.915PbBr0.45I2.55,0.023208981247523578,0.01858909207076645,-0.0009167228819603874,-0.0025072159022734393
BiFeO3,0.0021661322909284947,-0.03297957489937198,-0.032300820268834525,-0.022293229888624987
Cs0.1FA0.9PbBr0.9I2.1,0.021092538401581214,0.010518249216895226,-0.007322913320578139,-0.011954974982768858
Cs0.15FA0.255MA0.595PbI3,-0.01588226685856604,0.013546303893476549,0.0058601731836785565,0.009352684585498644
MAGeI3,-0.0036675915253640257,-0.050842305850873515,0.015338418415207158,0.010962660497088772
MAGeBr0.15I2.75,-0.0041034402428324745,-0.05198152723415403,0.013193890714417924,0.006913917597938311
MAGeBr0.3I2.9,-0.002700613555715642,-0.05305968425008468,0.011696106722870955,0.007186554521263579
MAGeBr0.45I2.55,-0.0029599421673066123,-0.055574192605742576,0.00919404547760943,0.001861352173870269
MAGeBr0.6I2.4,-0.0026417904236333213,-0.05751645121589065,0.007228885508027301,-0.0013643168200364495
MAGeBrI2,-0.0016106577495621133,-0.06262048404892055,0.0010253730221813665,-0.00944893020005154
MAGeBr0.3I2.7,-0.0034258924650491475,-0.05374588693172813,0.011260330361241189,0.005117712166560051
FA0.6MA0.4PbBr0.3I2.9,0.0022270890742990368,0.015506119131081117,0.007373206879164918,-0.0012692433763595635
MABa0.03Pb0.97I3,-0.0357783111507675,0.005879246534112761,0.017937981824871718,-0.0012855469585041775
MAPb0.97Sr0.03I3,-0.0357608492489778,0.005891130343558835,0.017879782288729516,-0.0012935929284101405
MAPb0.9Sr0.1I3,-0.035223076958393156,0.004284715016371548,0.018720057876934603,-0.0010806939615830796
MACa0.01Pb0.99I3,-0.035947541314388806,0.0063595475563308496,0.017697751761758907,-0.0013586594166424496
MACa0.03Pb0.97I3,-0.035825713323623554,0.005903224683225344,0.018055231772376248,-0.001233100584008092
MACa0.05Pb0.95I3,-0.03571814994602035,0.005454263564109852,0.018416806500632762,-0.0011461442993983655
MACa0.1Pb0.9I3,-0.03543875086664868,0.004327499089349787,0.019281496061039325,-0.0009072863972007807
MA0.01Mg0.01Pb0.99I3,0.0006538223546672069,-0.006262759238508333,0.011322212014303064,0.04099372928954428
MA0.03Mg0.03Pb0.97I3,-0.00011198999175712891,-0.006295459385819936,0.0115567666249272,0.039838772666701244
MA0.05Mg0.05Pb0.95I3,-0.0008712323474962825,-0.006302959556126313,0.011761987534196307,0.038684659607355766
MA0.1Mg0.1Pb0.9I3,-0.002840131289423557,-0.006052052815337794,0.012204252049632092,0.03574179172489492
FA0.87MA0.13PbBr0.39I2.61,0.01856577834840121,0.01967813708681456,0.0027534687799189756,-0.004545355215761862
Cs0.05FA0.80MA0.15PbBr0.45I2.55,0.015950866590361247,0.017151790712648815,0.0007689970839751136,-0.004302643624446361
IM0.1MA0.9PbI3,-0.03347576719856246,0.006815482680972926,0.016465197783469977,0.000641565616829558
IM0.2MA0.8PbI3,-0.031015092515488767,0.007096451689879622,0.015427148767516599,0.0025830586087258385
IM0.3MA0.7PbI3,-0.028592426442963177,0.007416162516319343,0.014397913355311775,0.004479816029200536
Cs0.1MA0.9Pb0.75Sn0.25I3,-0.025657310119735204,-0.00687949756145439,0.01618282965097656,0.00565876477488847
Cs0.04FA0.82MA0.14PbBr0.45I2.55,0.016708271243001734,0.01767077428988102,0.0008535805532550346,-0.004525334257107376
BAGUMA4Pb5I16,-0.020870827413782878,-0.0049520067064706946,0.016964523383499106,0.00660538891001572
FA0.83MA0.17PbBr0.17I2.83,0.017788459730877174,0.02121815715778316,0.008175912368524009,-0.0011268653026452386
Cs0.1FA0.1MA0.8PbI3,-0.027125618468783145,0.009744009799622219,0.010271049736839209,0.005448949837894976
FA0.07MA0.93PbI3,-0.03140829982215642,0.007826481968140323,0.016867964073427128,-0.001037572650297245
Cs0.05FA0.85MA0.1PbBr0.5I2.5,0.018287051765317044,0.017514074801157634,-0.0005515878159348758,-0.004774253027391065
Cs0.05FA0.79MA0.15PbBr0.45I2.55,0.01570591203495149,0.017047530960025686,0.0008876564584805282,-0.003571825581919223
Cs0.05FA0.85MA0.1PbBr0.45I2.45,0.01891498278643179,0.01807609813921175,-0.0006761486664743127,-0.007394619914059988
Cs0.05FA0.8MA0.15PbBr0.47I2.53,0.01586336394891846,0.016872313301888257,0.000433467372109157,-0.004654228777534923
Cs0.05FA0.79MA0.16PbBr0.15I0.85,0.022176085656060447,0.007665594031242906,-0.009230293997968226,-0.043402427375619126
MAPbBr0.36I2.64,-0.034000776078360696,0.000895219382948183,0.012211154493360207,-0.008719550021951794
FA0.05PN0.95SnI3,0.025045831830951104,-0.04526047637239925,0.016022968276425326,0.023865077303223917
FA0.10PN0.90SnI3,0.02657142385324489,-0.04446365666685633,0.016880860033488165,0.02271489020475474
FA0.15PN0.85SnI3,0.028101405720938995,-0.043667146698698235,0.017739652441485017,0.021564845730383253
FA0.2PN0.8SnI3,0.029631584683660058,-0.04287160973133269,0.018597349039936758,0.020418157843346208
FA0.95TN0.05SnI3,0.052672745467276884,-0.031008959853719334,0.031401241405782786,0.0033160318720632234
FA0.90TN0.10SnI3,0.05119832933610495,-0.03170458252183629,0.030823905502288286,0.0040894637689106225
FA0.85TN0.15SnI3,0.04972635709189752,-0.03240101619386459,0.03023463258646901,0.004918677834451701
FA0.8TN0.2SnI3,0.04825638089343937,-0.033097508998305374,0.029647757897691057,0.005714640947625766
Cs0.2FA0.8PbBr0.16I2.84,0.0209231059251131,0.021621711987654252,-0.001143693942190481,0.009224844592732423
Cs0.2FA0.6MA0.2PbBr0.33I2.67,0.009107780367536964,0.013958179872843552,-0.0004598018513686687,0.0031557254304648763
Cs0.1665FA0.667MA0.1665PbBr0.33I2.67,0.012095693708411875,0.015462709727537528,0.00013757866058821162,0.002171023111660561
Cs0.125FA0.75MA0.125PbBr0.33I2.67,0.015676827079211586,0.01732497208339098,0.0008346969764981585,0.0008283958591578692
Cs0.075FA0.75MA0.175PbBr0.33I2.67,0.014257484673046694,0.017494419163748803,0.002640321465093787,-0.0012256315291083143
Cs0.175FA0.75MA0.075PbBr0.33I2.67,0.017017579541072875,0.017251623957342622,-0.0011464746754234984,0.0030447542532884104
Cs0.2FA0.75MA0.05PbBr0.33I2.67,0.01768079501602681,0.017223780028976773,-0.0021577711460667066,0.004122973397939401
Cs0.225FA0.75MA0.025PbBr0.33I2.67,0.01836752029821148,0.017155926625186082,-0.0031053544643841265,0.005202989735753416
MAPbBr0.19I2.81,-0.03484465293271712,0.0035471374855600315,0.014727924079790483,-0.005214822539283634
(3AMP)FA0.45MA2.55Pb4I13,-0.018328915223404206,0.007731395774162438,0.015014639252521824,0.008104246270992918
(3AMP)FA0.6MA2.4Pb4I13,-0.01600226099804109,0.008466650236001912,0.014745264814981444,0.008233448806353242
(3AMP)FA0.75MA2.25Pb4I13,-0.013668838621661822,0.009158772929437342,0.014481750255593067,0.008366361902422174
(3AMP)FA0.9MA2.1Pb4I13,-0.011317493910823343,0.009848414238984294,0.01423699734007326,0.008496715834203307
CsPb0.98I3,-0.015324968309857606,0.02095200438150176,-0.05047149172012075,0.06657965050326717
CsPb0.95I3,-0.015101735405707705,0.020410025102054852,-0.05044386431034393,0.06710567041166383
CsPb0.93I3,-0.014916428623129483,0.019951398906208426,-0.05029551115617688,0.06734013330297789
CsPb0.9I3,-0.014662245959016199,0.01937125895817178,-0.05021180666847756,0.06785826872720599
CsPb0.85I3,-0.01422705413735579,0.01842112837318399,-0.05005964382852613,0.06868834537168454
FA0.75MA0.25PbBr0.45I2.55,0.01162317033013918,0.01644129963833329,0.0027080009175759613,-0.006099279044573953
FA0.71MA0.29PbBr0.42I2.58,0.009328191404155885,0.01587338091447585,0.0037742194083611722,-0.005732824024317777
FA0.66MA0.34PbBr0.42I2.58,0.006326256784710469,0.01472420426970299,0.004326494599723318,-0.005967764760125452
(PEA)2MA4Pb5I16,-0.025067532387084094,0.002412263955540052,0.012030102940050198,0.00678134071027273
(BDA)MAPbI4,-0.026347609734001198,-0.0001443601981123053,0.015874922930458342,0.003810848237847714
Cs0.1FA0.54MA0.36PbI3,0.0020238759108383744,0.018432079433955133,0.007777978899622154,0.0065992429452552005
Cs0.15FA0.51MA0.34PbI3,0.0011163478793555048,0.018486470747298738,0.004818442194501489,0.00968962382483638
BA0.15FA0.85SnI3,0.051163234322039064,-0.034670414945844795,0.029907598706459485,0.006032715411873309
Cs0.025FA0.825MA0.15PbBr0.45I2.55,0.01657684478974693,0.01792345074627999,0.001185869353253712,-0.005021529388205705
(TFEA)2Cs0.975FA32.175MA5.85Pb40Br18.15I102.85,0.016151945867827127,0.01764839483122191,0.0012230304687114446,-0.0040583419362023275
(TFEA)2Cs0.725FA23.925MA4.35Pb29Br13.65I77.35,0.01615670212119304,0.017735069079186042,0.0014465256397258963,-0.0033337247032646953
(TFEA)2Cs0.475FA15.675MA2.85Pb20Br9.15I51.85,0.015740943096615993,0.01739851645239624,0.001262420232247007,-0.0030923864545544357
(TFEA)2Cs0.225FA7.425MA1.35Pb10Br4.65I26.35,0.014970460467198838,0.01692699184336601,0.0013369457250986417,-0.0012239445238632213
Cs0.05FA0.79MA0.15PbBr0.51I2.49,0.01545937302174722,0.016240766815353545,-0.00013843775443126482,-0.004673363600477558
Cs0.8MA0.2PbI3,-0.019376066597168392,0.018128738853231102,-0.0366099898067936,0.05246972391879593
Cs0.05FA0.79MA0.16PbBr0.41I2.59,0.015659019743049483,0.017455789453730258,0.001576515599832538,-0.003653598978446584
Cs0.2FA0.8PbBr0.32I2.68,0.020533560463012128,0.01832640607789207,-0.0024282038726710174,0.004588158815877894
MAPb0.97Zn0.03I3,-0.035791461591005484,0.005895760534914422,0.017934222085273538,-0.0012842706716684278
Cs0.1FA0.75MA0.13PbBr0.45I2.55,0.015231638873089768,0.015905501697753597,-0.00015325217122774446,-0.0012804228481642934
Cs0.065FA0.79MA0.145PbBr0.49I2.51,0.015664998095984026,0.016265711986736535,-0.00020617685431152248,-0.004550673597584542
FA0.75MA0.25PbI3,0.013501432273738323,0.02167048498511296,0.012194015782578282,0.0014783440838830716
(BEA)2MA3Pb4I13,-0.02618635410033128,0.0051396199113994435,0.013711116326716694,0.006001897447967117
(BYA)2MA3Pb4I13,-0.02618639499811601,0.0051396212939918565,0.013711238659711827,0.006000688333263051
FA0.8MA0.2PbI3,0.016793994567626962,0.022713291261966244,0.011901957462820183,0.0016259920288590264
Cs0.05FA0.05MA0.9PbBr0.05I2.95,-0.03122582597062829,0.007282005942028502,0.013200050233849965,0.0010001868331707467
Cs0.1FA0.9PbBr0.09I2.91,0.025199509694874056,0.02420574069324527,0.0045043623896615596,0.005666273051798968
Cs0.1FA0.9PbBr0.6I2.4,0.021968226239480023,0.015791437057313513,-0.0036552099429901764,-0.0049316798259908985
Cs0.15MA0.85PbBr1.2I1.8,-0.027287979903836728,-0.009440982721703142,-0.00560931401705552,-0.02134162737749408
HA0.1MA0.9PbI3,-0.03318181563696374,0.006511542217367398,0.016260005368143714,0.0012865115980853308
FABi0.05Pb0.95I3,0.030510725000658916,0.025540681258970594,0.011754307478761368,0.0019126526187926785
Cs0.04FA0.92MA0.04PbI3,0.02569686632084381,0.025542291120288725,0.009251494182768182,0.004177951713350384
(PMA)0.67FA0.33PbI3,0.0055249907054819945,0.010717710011851974,0.006582638252401622,0.017793726891927587
Cs0.05FA0.7885MA0.1615PbBrI2,0.013693897151990713,0.006701864225455654,-0.0059003198521830474,-0.016870056691659013
CsPbBr0.31I2.69,-0.015284763171557372,0.01718775287597419,-0.053483644549225696,0.05846247542354358
MASb1.9Sn0.1I9,0.028067906932251245,-0.06934722634082356,0.014196790719487918,0.06164253824170232
MASb1.8Sn0.2I9,0.027533049333812558,-0.06889284324310611,0.014984115006018355,0.06023259525575083
MASb1.6Sn0.4I9,0.026570578685798072,-0.06813411185689833,0.01653469073877716,0.057525574974588094
MA3Sb1.4Sn0.6I9,0.003434893782392138,-0.05785730279140819,0.02306241443221169,0.028367655060646386
MASb1.2Sn0.8I9,0.023864612324359817,-0.0659388516319957,0.019392043126099826,0.05154384864562398
MASbSnI9,0.022269922311037194,-0.0638638017880594,0.020849569042577367,0.048075063920613455
MASb2I9,0.028554224871471502,-0.0697653807288484,0.013394047035022798,0.06301620478164234
(Ada)2FA2Pb3I10,0.016783730067928448,0.020808177281057362,0.005209618021520622,0.009072811745739397
MAPb0.995Sb0.005I3,-0.03598277979093427,0.006477165770209356,0.01758698978284954,-0.0013574793019081567
MAPb0.99Sb0.01I3,-0.03595732425371722,0.006367693763664016,0.017654535197416235,-0.001301054341654524
MAPb0.96Sb0.04I3,-0.03581117608345512,0.0057110302357485255,0.018074193187786816,-0.0010164969287949225
MAPb0.75Sb0.25I3,-0.03487243186591224,0.0011970604904839653,0.020827076968359417,0.0004931293297278684
MAPb0.5Sb0.5I3,-0.015470178675752257,-0.02570291457373273,0.017993925020712506,0.016050451230984922
MAPb0.25Sb0.75I3,-0.002355793853954517,-0.04515533945812857,0.017176110146974434,0.026926867028045233
MASbI3,0.009684951636816425,-0.06344194323495655,0.016648309541618507,0.037217176194682726
Cs0.05FA0.79MA0.16PbBr2.51I2.49,0.00924468594300522,-0.0030427490626914622,-0.010285856972584786,-0.018640985756246016
FA0.83MA0.17PbBr0.51I2.59,0.015594303668623452,0.01764665244318917,0.0016062193301136594,-0.00345940503912006
MACu0.05Pb0.95Br0.1I2.9,-0.034794108077309725,0.003332624103968227,0.016579599175389627,-0.0035410888031132126
MACu0.05Pb0.9Sn0.05Br0.1I2.9,-0.03339093434159668,0.0007069358232576618,0.01721627169060837,-0.00318188071637878
MACu0.05Pb0.85Sn0.1Br0.1I2.9,-0.03188713028119742,-0.0020608438431497455,0.017972942021384684,-0.0028083602673395413
MACu0.05Pb0.8Sn0.15Br0.1I2.9,-0.030353994463635365,-0.004930068048645192,0.018740099675158113,-0.0024265343890132593
MAPbBr0.9I,-0.0345817236615346,-0.019440882756788888,-0.002182716256017277,-0.04045978135237935
(PDA)2MA3Pb4I13,-0.017621558727693488,-0.00840225855424929,0.015876357405940466,0.015362636874631453
Cs0.2FA0.8PbBr0.15I2.85,0.020905657549454715,0.02188072256729575,-0.0011543634571349304,0.009552993638109023
HA2PbI4,-0.0008159254537664336,-0.021262756934544103,-0.006273479431672161,0.04797915317074842
HA2MA2Pb3I10,-0.02119747362611136,-0.004123215576214419,0.007920383779759621,0.018754741331930416
HA2MA3Pb4I13,-0.02451615639134752,-0.0016723021520761029,0.010065636764811111,0.014294712387783959
MAPb(SCN)I2,0.011497510375984706,-0.04309629564781961,0.001188343054931995,0.011871190446351933
MAPbBr0.51I2.49,-0.033294174083888094,-0.0014254245523609645,0.009992731968302783,-0.011845236251171181
MAPbBr0.60I2.40,-0.0328905246858633,-0.0028056705801807317,0.008679497543159017,-0.013735361571007553
FA0.85MA0.15PbBr0.451I2.55,0.017207528791585446,0.018673161933593384,0.001598422779469132,-0.0056969762502344905
Cs0.1FA0.7MA0.2PbBr0.5I2.5,0.011954034594614513,0.01390945470809172,-0.00036492992550225546,-0.004010312328687173
FA0.83MA0.17PbBr0.4I2.6,0.016462785504714632,0.018805488968463666,0.0028417128758782824,-0.004928335523082687
Cs0.07FA0.785MA0.145PbBr0.45I2.55,0.015714605390791895,0.016668383606227306,0.0003553615689333155,-0.0037229237947994463
FA0.83MA0.17PbBr0.3I2.7,0.016910799099154755,0.01974516640923642,0.005215668535191173,-0.0033713398935596465
FA0.15MA0.85PbBr0.15I2.85,-0.025543186571043056,0.007208542900044581,0.013935927869988663,-0.003634842485314465
FA0.83MA0.17PbBr0.49I2.51,0.01602626779278794,0.017766539335263985,0.0010360070932083267,-0.00660616540582157
Cs0.07FA0.7MA0.23PbBr0.69I2.31,0.010260430745201339,0.01095052748406394,-0.002384504765796681,-0.009044247221267692
MAPbBr1.25I75,0.03356787038807145,-0.06562922837246087,0.01703996835500886,0.0764063056717795
Ca0.05FA0.8075MA0.1425PbBr0.45I2.55,0.016261516930894754,0.01805414641693419,0.0016863710919532272,-0.0035930655523947904
